OrderID,OrderDate,CustomerID,ProductID,Quantity,Discount,CostPrice,SellingPrice,SalesAmount,Profit
ORD5248,2022-07-11,CUST1018,PROD2008,3,0.09,607.17,868.2530999999999,2370.330963,712.7568629999998
ORD5249,2024-02-24,CUST1026,PROD2032,3,0.11,262.85,323.3055,863.225685,161.41618499999993
ORD5250,2024-11-28,CUST1045,PROD2044,7,0.01,325.33,461.9686,3201.4423979999997,946.905498
ORD5251,2023-07-19,CUST1018,PROD2014,6,0.2,477.42,539.4846,2589.52608,297.91007999999994
ORD5252,2025-03-20,CUST1025,PROD2011,8,0.05,152.78,180.2804,1370.1310399999998,209.00303999999988
ORD5253,2025-04-28,CUST1027,PROD2016,6,0.09,178.28,213.936,1168.09056,194.68176000000003
ORD5254,2023-04-09,CUST1046,PROD2014,3,0.04,477.42,687.4848,1979.9562239999996,604.9866239999999
ORD5255,2022-03-20,CUST1084,PROD2034,8,0.01,672.32,927.8016,7348.188672,2023.4142719999998
ORD5256,2024-08-29,CUST1004,PROD2011,1,0.18,152.78,200.14180000000002,164.11627600000003,38.83667600000002
ORD5257,2024-02-06,CUST1001,PROD2012,9,0.09,117.79,156.66070000000002,1283.0511330000002,318.3510330000001
ORD5258,2024-08-11,CUST1032,PROD2033,2,0.01,508.96,661.648,1310.06304,302.3222400000001
ORD5259,2023-03-20,CUST1019,PROD2021,5,0.23,462.61,606.0191000000001,2333.1735350000004,552.1250350000004
ORD5260,2024-04-16,CUST1046,PROD2036,5,0.15,664.64,764.3359999999999,3248.4279999999994,423.70799999999963
ORD5261,2024-05-08,CUST1035,PROD2008,7,0.13,607.17,813.6078,4954.871502,1257.206202
ORD5262,2022-05-14,CUST1034,PROD2027,6,0.27,941.89,1139.6869,4991.828622,866.3504219999998
ORD5263,2025-04-12,CUST1099,PROD2034,9,0.04,672.32,853.8464000000001,7377.232896000001,1568.3880960000008
ORD5264,2024-08-28,CUST1014,PROD2015,2,0.24,992.43,1379.4777,2096.806104,588.312504
ORD5265,2025-07-14,CUST1055,PROD2004,5,0.1,908.21,1271.494,5721.723,1634.7779999999996
ORD5266,2023-04-28,CUST1026,PROD2037,6,0.16,624.76,737.2167999999999,3715.572671999999,566.7822719999996
ORD5267,2022-06-19,CUST1002,PROD2019,7,0.28,126.81,174.99779999999998,881.9889119999998,242.8665119999999
ORD5268,2025-10-28,CUST1031,PROD2032,4,0.11,262.85,360.1045000000001,1281.9720200000004,346.22602000000023
ORD5269,2022-01-16,CUST1062,PROD2024,8,0.09,968.94,1249.9326,9099.509328,2045.6261280000003
ORD5270,2024-11-01,CUST1015,PROD2026,8,0.22,191.81,285.7969,1783.372656,586.478256
ORD5271,2025-02-02,CUST1061,PROD2008,9,0.25,607.17,789.321,5327.91675,1229.5192500000005
ORD5272,2022-10-18,CUST1052,PROD2042,7,0.28,571.71,846.1308,4264.499232,1383.0808319999999
ORD5273,2022-08-17,CUST1064,PROD2021,2,0.04,462.61,550.5059,1056.9713279999999,168.76012799999995
ORD5274,2022-12-27,CUST1055,PROD2001,6,0.16,687.8,832.2379999999999,4194.47952,727.9675199999999
ORD5275,2024-10-13,CUST1017,PROD2014,4,0.25,477.42,534.7104,1604.1312000000003,171.8712000000001
ORD5276,2025-01-04,CUST1049,PROD2037,6,0.17,624.76,705.9788,3515.7744239999997,404.4696239999999
ORD5277,2024-07-15,CUST1058,PROD2038,3,0.02,324.02,385.58379999999994,1133.616372,180.99757199999988
ORD5278,2025-10-07,CUST1055,PROD2032,7,0.13,262.85,381.1325,2321.096925,720.3404249999998
ORD5279,2023-04-29,CUST1064,PROD2004,3,0.09,908.21,1144.3446000000001,3124.060758,644.6474580000003
ORD5280,2022-07-21,CUST1080,PROD2000,8,0.06,173.49,220.3323,1656.898896,352.25409599999995
ORD5281,2024-02-07,CUST1025,PROD2041,7,0.15,100.51,141.7191,843.2286449999999,245.19414499999996
ORD5282,2024-06-13,CUST1024,PROD2015,5,0.12,992.43,1379.4777,6069.70188,1703.0098799999998
ORD5283,2024-11-13,CUST1052,PROD2049,5,0.23,779.77,1052.6895,4052.8545750000003,1050.740075
ORD5284,2025-09-18,CUST1000,PROD2039,3,0.17,813.79,1106.7544,2755.818456,729.4813560000001
ORD5285,2023-02-14,CUST1065,PROD2012,7,0.3,117.79,164.906,808.0394,230.86839999999998
ORD5286,2023-12-19,CUST1034,PROD2027,8,0.05,941.89,1328.0648999999999,10093.293239999999,2934.929239999999
ORD5287,2024-08-02,CUST1037,PROD2040,1,0.2,508.87,656.4423,525.1538400000001,118.05784000000004
ORD5288,2023-09-22,CUST1077,PROD2037,3,0.29,624.76,805.9404,1716.653052,385.9142519999999
ORD5289,2025-04-24,CUST1088,PROD2040,7,0.29,508.87,615.7327,3060.1915189999995,531.1076190000001
ORD5290,2023-12-06,CUST1033,PROD2010,5,0.0,406.42,536.4744000000001,2682.3720000000003,650.2720000000002
ORD5291,2023-04-30,CUST1040,PROD2013,3,0.26,874.42,1154.2344,2562.400368,621.1879680000002
ORD5292,2024-10-23,CUST1042,PROD2006,1,0.23,823.36,1160.9376,893.921952,259.934752
ORD5293,2023-01-04,CUST1051,PROD2029,6,0.23,244.76,318.188,1470.02856,339.23735999999997
ORD5294,2022-02-08,CUST1019,PROD2017,7,0.26,604.3,779.5469999999999,4038.0534599999996,907.7794599999999
ORD5295,2023-08-18,CUST1077,PROD2017,5,0.14,604.3,791.6329999999999,3404.0218999999997,805.5318999999998
ORD5296,2022-08-24,CUST1047,PROD2019,2,0.26,126.81,177.534,262.75032,75.07151999999998
ORD5297,2025-11-20,CUST1013,PROD2033,9,0.02,508.96,692.1856,6105.076992,1616.0497920000003
ORD5298,2024-07-26,CUST1061,PROD2023,4,0.03,224.48,264.8864,1027.7592319999999,156.77683199999996
ORD5299,2025-05-10,CUST1032,PROD2028,8,0.18,689.03,971.5322999999999,6373.251888,1853.2150879999992
ORD5300,2024-03-11,CUST1071,PROD2027,6,0.03,941.89,1139.6869,6632.977758,1151.1779579999995
ORD5301,2023-11-13,CUST1010,PROD2032,3,0.19,262.85,331.19100000000003,804.7941300000001,166.06863000000004
ORD5302,2023-04-08,CUST1018,PROD2044,6,0.02,325.33,426.1823,2505.951924,593.0115240000001
ORD5303,2025-03-09,CUST1046,PROD2031,3,0.18,277.75,341.6325,840.4159500000001,157.15095
ORD5304,2022-06-01,CUST1017,PROD2020,8,0.07,235.95,323.2515,2404.99116,649.5231600000002
ORD5305,2024-07-14,CUST1041,PROD2009,5,0.0,886.2,1258.404,6292.02,1861.0199999999998
ORD5306,2025-06-08,CUST1071,PROD2007,6,0.09,187.63,258.9294,1413.754524,389.294724
ORD5307,2024-02-13,CUST1073,PROD2014,5,0.22,477.42,563.3556,2197.08684,335.1488399999999
ORD5308,2024-01-03,CUST1043,PROD2006,7,0.28,823.36,988.0319999999999,4979.681279999999,829.9468799999994
ORD5309,2023-11-26,CUST1010,PROD2002,7,0.13,112.22,140.275,854.27475,170.85495000000003
ORD5310,2024-12-06,CUST1010,PROD2043,4,0.19,301.26,385.6128,1249.3854720000002,273.30307200000004
ORD5311,2025-03-12,CUST1098,PROD2016,6,0.12,178.28,213.936,1129.58208,188.26368000000002
ORD5312,2022-03-28,CUST1094,PROD2005,1,0.19,922.45,1263.7565000000002,1023.6427650000002,276.45826500000015
ORD5313,2022-11-11,CUST1029,PROD2001,2,0.13,687.8,818.4819999999999,1424.1586799999998,227.38667999999984
ORD5314,2023-08-11,CUST1070,PROD2048,4,0.07,989.6,1464.608,5448.341759999999,1767.0297599999997
ORD5315,2022-06-28,CUST1035,PROD2031,5,0.01,277.75,313.85749999999996,1553.594625,178.7321249999998
ORD5316,2023-02-18,CUST1062,PROD2041,6,0.1,100.51,150.76500000000001,814.1310000000002,271.37700000000007
ORD5317,2023-11-24,CUST1077,PROD2002,5,0.02,112.22,154.8636,758.83164,208.95363999999995
ORD5318,2024-04-18,CUST1040,PROD2045,4,0.07,774.06,998.5373999999999,3714.5591279999994,835.0559279999999
ORD5319,2023-12-14,CUST1045,PROD2035,3,0.19,422.36,629.3164,1529.2388520000002,502.9040520000001
ORD5320,2022-10-30,CUST1067,PROD2005,4,0.19,922.45,1106.94,3586.4856000000004,597.7476
ORD5321,2024-03-06,CUST1038,PROD2031,1,0.06,277.75,305.52500000000003,287.19350000000003,26.10850000000003
ORD5322,2022-09-05,CUST1029,PROD2020,9,0.23,235.95,330.33,2289.1868999999997,654.0534
ORD5323,2023-01-25,CUST1063,PROD2030,2,0.24,895.43,1226.7391,1864.643432,503.5898320000001
ORD5324,2023-12-19,CUST1018,PROD2032,8,0.26,262.85,349.5905000000001,2069.5757600000006,513.5037600000003
ORD5325,2025-04-10,CUST1039,PROD2009,8,0.15,886.2,1302.714,8858.455199999999,2832.295199999999
ORD5326,2023-07-13,CUST1023,PROD2031,8,0.17,277.75,341.6325,2268.4397999999997,424.17979999999994
ORD5327,2024-05-30,CUST1015,PROD2018,9,0.3,212.34,254.808,1605.2903999999999,267.5483999999999
ORD5328,2025-01-28,CUST1080,PROD2032,5,0.04,262.85,349.5905000000001,1678.0344000000002,416.3544000000002
ORD5329,2024-12-23,CUST1022,PROD2049,5,0.08,779.77,920.1285999999999,4232.591559999999,645.6495599999996
ORD5330,2025-10-09,CUST1049,PROD2015,3,0.22,992.43,1439.0234999999998,3367.31499,1045.0287899999996
ORD5331,2023-01-07,CUST1031,PROD2002,2,0.03,112.22,150.3748,291.727112,74.02031199999999
ORD5332,2025-07-20,CUST1079,PROD2031,9,0.23,277.75,411.07,2848.7151000000003,923.9075999999999
ORD5333,2022-01-13,CUST1083,PROD2033,8,0.04,508.96,575.1247999999999,4416.958463999999,508.14566399999967
ORD5334,2024-05-03,CUST1018,PROD2012,7,0.02,117.79,144.8817,993.8884619999999,185.84906199999992
ORD5335,2023-07-10,CUST1040,PROD2042,7,0.11,571.71,720.3546,4487.809158,926.0558579999997
ORD5336,2024-11-01,CUST1013,PROD2025,7,0.09,667.43,734.173,4676.68201,425.15291000000036
ORD5337,2023-06-12,CUST1026,PROD2022,2,0.11,754.42,1056.1879999999999,1880.0146399999999,537.1470399999998
ORD5338,2022-03-13,CUST1072,PROD2005,7,0.2,922.45,1116.1645,6250.521200000001,1084.8012000000003
ORD5339,2023-10-18,CUST1023,PROD2030,9,0.11,895.43,1226.7391,9826.180191000001,2653.7858910000004
ORD5340,2024-05-30,CUST1095,PROD2040,8,0.14,508.87,651.3536,4481.312768,980.2871680000002
ORD5341,2023-10-31,CUST1007,PROD2009,2,0.03,886.2,1019.13,1977.1122,257.8841999999999
ORD5342,2024-06-19,CUST1088,PROD2019,7,0.23,126.81,167.38920000000002,902.227788,218.7218880000001
ORD5343,2025-06-29,CUST1011,PROD2006,9,0.28,823.36,1078.6016,6989.338368,1653.9655679999996
ORD5344,2022-10-20,CUST1052,PROD2044,9,0.12,325.33,413.16909999999996,3272.2992719999997,695.6856719999997
ORD5345,2025-11-15,CUST1097,PROD2005,3,0.28,922.45,1153.0625,2490.615,498.1229999999999
ORD5346,2024-07-10,CUST1039,PROD2046,1,0.26,428.69,638.7481,472.67359400000004,155.44299400000003
ORD5347,2023-01-19,CUST1071,PROD2042,9,0.09,571.71,657.4665,5384.650635000001,702.3457349999996
ORD5348,2025-02-13,CUST1000,PROD2017,2,0.05,604.3,864.1489999999999,1641.8830999999998,493.7130999999998
ORD5349,2023-01-27,CUST1044,PROD2020,5,0.29,235.95,271.3425,963.2658749999998,125.64337499999993
ORD5350,2022-11-20,CUST1071,PROD2039,7,0.14,813.79,968.4100999999999,5829.828801999999,930.8130019999998
ORD5351,2025-01-09,CUST1088,PROD2016,9,0.09,178.28,254.94039999999998,2087.9618760000003,627.8486759999998
ORD5352,2023-10-17,CUST1009,PROD2043,9,0.07,301.26,388.6254,3252.794598,731.2483980000002
ORD5353,2023-12-02,CUST1087,PROD2018,8,0.15,212.34,259.0548,1761.5726399999999,317.66063999999994
ORD5354,2025-01-28,CUST1002,PROD2037,8,0.0,624.76,724.7216,5797.7728,799.6927999999998
ORD5355,2024-03-03,CUST1061,PROD2027,7,0.03,941.89,1177.3625,7994.291375,1598.8582749999998
ORD5356,2024-07-11,CUST1038,PROD2037,3,0.19,624.76,812.188,1973.61684,455.45004
ORD5357,2025-07-17,CUST1032,PROD2037,1,0.24,624.76,880.9115999999999,669.492816,194.67521599999995
ORD5358,2022-03-13,CUST1099,PROD2016,3,0.2,178.28,208.58759999999998,500.61024,72.73823999999995
ORD5359,2024-11-08,CUST1092,PROD2046,6,0.01,428.69,634.4612,3768.6995279999996,1222.280928
ORD5360,2023-11-24,CUST1095,PROD2006,9,0.04,823.36,938.6303999999999,8109.766655999998,995.9362559999989
ORD5361,2023-04-27,CUST1083,PROD2019,8,0.16,126.81,178.8021,1201.550112,349.38691199999994
ORD5362,2022-06-24,CUST1063,PROD2012,5,0.13,117.79,134.2806,584.12061,71.73410999999994
ORD5363,2022-08-14,CUST1002,PROD2010,6,0.16,406.42,475.5114,2396.577456,348.2206559999998
ORD5364,2024-07-21,CUST1007,PROD2045,3,0.14,774.06,990.7968,2556.2557439999996,559.1809440000001
ORD5365,2023-03-08,CUST1074,PROD2027,1,0.15,941.89,1186.7814,1008.76419,208.15769000000006
ORD5366,2024-06-10,CUST1055,PROD2022,1,0.24,754.42,890.2155999999999,676.5638559999999,103.20465599999994
ORD5367,2022-11-03,CUST1053,PROD2049,7,0.18,779.77,1060.4872,6087.196528000001,1611.3167280000005
ORD5368,2023-02-23,CUST1002,PROD2005,5,0.24,922.45,1291.43,4907.434,1402.124
ORD5369,2022-08-12,CUST1054,PROD2030,5,0.03,895.43,1119.2875,5428.5443749999995,1085.7088749999998
ORD5370,2025-01-06,CUST1045,PROD2035,9,0.25,422.36,498.3848,3364.0974,513.1673999999998
ORD5371,2022-06-13,CUST1011,PROD2048,6,0.23,989.6,1276.584,5897.818080000001,1325.8660800000002
ORD5372,2025-04-19,CUST1026,PROD2044,3,0.17,325.33,465.22189999999995,1158.4025309999997,348.3308309999999
ORD5373,2022-07-26,CUST1033,PROD2032,1,0.13,262.85,365.3615,317.86450499999995,89.18500499999996
ORD5374,2022-06-18,CUST1076,PROD2038,8,0.05,324.02,362.9024,2758.05824,295.5062400000001
ORD5375,2024-06-26,CUST1031,PROD2031,7,0.25,277.75,366.63,1924.8075,466.62
ORD5376,2024-12-17,CUST1051,PROD2018,2,0.06,212.34,237.82080000000002,447.10310400000003,47.903904000000026
ORD5377,2025-10-23,CUST1048,PROD2009,1,0.15,886.2,983.6820000000001,836.1297000000001,82.85970000000007
ORD5378,2022-06-17,CUST1040,PROD2035,1,0.08,422.36,519.5028,477.942576,89.37137599999997
ORD5379,2024-11-11,CUST1025,PROD2007,8,0.14,187.63,227.0323,1561.9822239999999,271.08782399999996
ORD5380,2024-02-10,CUST1018,PROD2006,8,0.06,823.36,1012.7328,7615.750655999999,1424.0834559999998
ORD5381,2024-12-05,CUST1016,PROD2017,8,0.01,604.3,888.3209999999999,7035.50232,2249.4463199999996
ORD5382,2024-11-14,CUST1064,PROD2025,7,0.28,667.43,994.4707,5012.132328,1648.285128
ORD5383,2024-08-12,CUST1003,PROD2002,6,0.04,112.22,164.9634,950.1891840000001,303.80198400000006
ORD5384,2022-11-13,CUST1010,PROD2019,6,0.21,126.81,186.4107,883.5867179999999,282.50731799999994
ORD5385,2024-02-07,CUST1009,PROD2046,1,0.02,428.69,643.035,630.1742999999999,210.05809999999997
ORD5386,2022-10-04,CUST1042,PROD2048,7,0.25,989.6,1474.5040000000001,7741.146000000001,2545.7460000000005
ORD5387,2023-05-23,CUST1009,PROD2016,9,0.23,178.28,199.67360000000002,1383.7380480000002,148.25764800000016
ORD5388,2023-10-30,CUST1033,PROD2027,1,0.22,941.89,1318.646,1028.54388,293.86967999999996
ORD5389,2024-04-21,CUST1085,PROD2021,7,0.24,462.61,578.2625,3076.3565000000003,615.2713000000002
ORD5390,2023-04-29,CUST1071,PROD2028,3,0.22,689.03,978.4225999999999,2289.508884,677.1786839999997
ORD5391,2023-01-23,CUST1017,PROD2006,2,0.24,823.36,938.6303999999999,1426.7182079999998,175.21100799999982
ORD5392,2025-07-10,CUST1084,PROD2030,2,0.29,895.43,1173.0133,1665.678886,394.16828600000014
ORD5393,2022-12-28,CUST1048,PROD2039,5,0.01,813.79,1220.685,6042.39075,2014.13025
ORD5394,2022-01-30,CUST1054,PROD2035,8,0.01,422.36,570.186,4515.87312,1170.7819200000001
ORD5395,2025-06-10,CUST1081,PROD2008,6,0.22,607.17,704.3172,3296.204496,454.648896
ORD5396,2024-06-13,CUST1054,PROD2032,1,0.05,262.85,294.39200000000005,279.67240000000004,29.96490000000003
ORD5397,2022-08-11,CUST1041,PROD2040,9,0.04,508.87,737.8615,6375.12336,1978.4865599999998
ORD5398,2022-09-07,CUST1039,PROD2043,6,0.01,301.26,430.80179999999996,2558.9626919999996,769.4782919999998
ORD5399,2024-09-10,CUST1082,PROD2012,8,0.27,117.79,149.5933,873.624872,185.73127199999996
ORD5400,2023-01-05,CUST1092,PROD2032,2,0.28,262.85,354.8475000000001,510.9804000000001,132.47640000000007
ORD5401,2023-02-15,CUST1076,PROD2029,7,0.29,244.76,274.13120000000004,1362.432064,145.97486400000022
ORD5402,2023-06-23,CUST1078,PROD2027,3,0.1,941.89,1346.9026999999999,3636.63729,1093.5342899999998
ORD5403,2023-01-16,CUST1020,PROD2002,4,0.03,112.22,138.0306,535.558728,100.14512799999997
ORD5404,2024-10-09,CUST1006,PROD2022,3,0.18,754.42,935.4807999999999,2301.282768,445.409568
ORD5405,2022-01-31,CUST1028,PROD2029,2,0.01,244.76,305.95,605.781,121.1562
ORD5406,2025-03-31,CUST1080,PROD2027,5,0.04,941.89,1365.7404999999999,6555.554399999999,2034.4823999999996
ORD5407,2022-03-07,CUST1048,PROD2014,5,0.14,477.42,592.0008,2545.60344,492.69744
ORD5408,2025-09-21,CUST1084,PROD2019,2,0.28,126.81,153.4401,220.953744,38.347344
ORD5409,2022-11-08,CUST1089,PROD2035,9,0.14,422.36,481.49039999999997,3726.7356959999997,457.6692959999997
ORD5410,2024-02-01,CUST1001,PROD2038,3,0.09,324.02,379.10339999999997,1034.952282,150.37768199999996
ORD5411,2023-10-28,CUST1046,PROD2011,7,0.19,152.78,181.8082,1030.8524940000002,164.589894
ORD5412,2022-04-03,CUST1082,PROD2029,8,0.07,244.76,298.6072,2221.6375679999996,400.62316799999985
ORD5413,2023-12-11,CUST1084,PROD2042,5,0.14,571.71,680.3349000000001,2925.44007,467.0870700000001
ORD5414,2023-08-12,CUST1023,PROD2034,3,0.21,672.32,874.0160000000001,2071.4179200000003,478.01952000000006
ORD5415,2023-05-27,CUST1054,PROD2014,2,0.05,477.42,568.1298,1079.44662,172.34862000000004
ORD5416,2024-06-24,CUST1008,PROD2038,2,0.22,324.02,388.82399999999996,606.56544,101.09423999999996
ORD5417,2023-04-11,CUST1017,PROD2014,8,0.16,477.42,711.3558,4780.310976,1572.0485760000001
ORD5418,2024-08-27,CUST1021,PROD2036,8,0.15,664.64,903.9104000000001,6146.59072,1627.0387200000007
ORD5419,2024-02-01,CUST1045,PROD2043,2,0.16,301.26,376.575,632.646,126.52919999999999
ORD5420,2022-08-13,CUST1060,PROD2014,4,0.11,477.42,663.6138,2362.465128,662.8499279999999
ORD5421,2022-08-08,CUST1055,PROD2018,6,0.1,212.34,312.1398,1685.55492,538.9189199999998
ORD5422,2022-04-19,CUST1077,PROD2038,4,0.09,324.02,375.86319999999995,1368.142048,188.7092479999999
ORD5423,2024-05-25,CUST1014,PROD2037,1,0.2,624.76,843.426,674.7408,174.93280000000004
ORD5424,2023-07-25,CUST1068,PROD2036,7,0.28,664.64,824.1536,4153.734144,803.948544
ORD5425,2025-03-10,CUST1047,PROD2021,8,0.14,462.61,675.4106,4646.824928,1464.0681280000001
ORD5426,2025-03-21,CUST1050,PROD2020,1,0.2,235.95,290.2185,232.1748,43.414800000000014
ORD5427,2022-12-04,CUST1013,PROD2017,7,0.16,604.3,682.8589999999999,4015.210919999999,461.9269199999998
ORD5428,2023-09-25,CUST1028,PROD2025,2,0.19,667.43,860.9847,1394.795214,313.55861400000003
ORD5429,2025-03-04,CUST1023,PROD2042,4,0.05,571.71,783.2427000000001,2976.3222600000004,803.8242600000003
ORD5430,2025-10-31,CUST1078,PROD2002,1,0.25,112.22,142.5194,106.88954999999999,22.724549999999994
ORD5431,2024-06-10,CUST1080,PROD2013,9,0.02,874.42,1031.8156,9100.613592,1388.2291919999993
ORD5432,2023-12-02,CUST1070,PROD2002,2,0.21,112.22,140.275,221.63450000000003,44.326900000000016
ORD5433,2022-08-05,CUST1065,PROD2006,4,0.09,823.36,988.0319999999999,3596.43648,599.4060799999997
ORD5434,2024-03-08,CUST1008,PROD2002,2,0.29,112.22,153.7414,218.31278799999998,58.960387999999995
ORD5435,2023-04-03,CUST1093,PROD2018,2,0.23,212.34,235.69740000000002,362.97399600000006,35.97039600000002
ORD5436,2025-10-25,CUST1099,PROD2016,9,0.14,178.28,240.67800000000003,1862.8477200000002,482.9605200000002
ORD5437,2023-12-25,CUST1012,PROD2031,4,0.04,277.75,358.2975,1375.8624,309.30240000000003
ORD5438,2025-08-11,CUST1060,PROD2005,6,0.18,922.45,1171.5115,5763.836580000001,1225.3825800000002
ORD5439,2025-04-04,CUST1051,PROD2025,7,0.27,667.43,767.5444999999999,3922.152394999999,511.5850949999995
ORD5440,2025-09-20,CUST1054,PROD2046,9,0.17,428.69,488.7066,3650.6383019999994,448.3240019999998
ORD5441,2025-05-10,CUST1068,PROD2031,5,0.17,277.75,397.1825,1648.3073749999999,495.644875
ORD5442,2023-12-17,CUST1010,PROD2018,6,0.1,212.34,303.64619999999996,1639.68948,493.05347999999975
ORD5443,2023-05-29,CUST1077,PROD2033,6,0.13,508.96,753.2608,3932.021376,1275.2501760000002
ORD5444,2023-08-05,CUST1053,PROD2041,7,0.21,100.51,143.7293,794.823029,239.00272899999996
ORD5445,2023-10-09,CUST1077,PROD2005,5,0.28,922.45,1236.083,4449.898800000001,1129.0788
ORD5446,2025-04-06,CUST1085,PROD2001,8,0.25,687.8,962.9199999999998,5777.519999999999,1650.7199999999993
ORD5447,2023-03-18,CUST1072,PROD2015,9,0.28,992.43,1230.6132,7974.373535999999,1543.4271360000002
ORD5448,2024-01-10,CUST1070,PROD2008,8,0.1,607.17,892.5398999999999,6426.28728,2054.6632799999993
ORD5449,2022-06-29,CUST1059,PROD2039,4,0.23,813.79,1212.5471,3734.6450680000003,1228.1718680000001
ORD5450,2024-02-07,CUST1064,PROD2040,5,0.04,508.87,676.7971,3248.6260799999995,806.05008
ORD5451,2023-01-18,CUST1035,PROD2002,3,0.26,112.22,167.2078,371.20131599999996,122.07291599999998
ORD5452,2023-01-22,CUST1055,PROD2048,2,0.08,989.6,1088.5600000000002,2002.9504000000004,182.08640000000028
ORD5453,2023-03-18,CUST1010,PROD2015,5,0.11,992.43,1280.2347,5697.044415,1280.7309150000003
ORD5454,2024-03-06,CUST1062,PROD2000,6,0.23,173.49,255.0303,1178.239986,376.716186
ORD5455,2023-09-09,CUST1083,PROD2026,8,0.08,191.81,260.8616,1919.9413760000002,508.2197760000001
ORD5456,2023-03-30,CUST1000,PROD2021,5,0.12,462.61,619.8974000000001,2727.54856,692.0645600000003
ORD5457,2022-05-28,CUST1059,PROD2015,9,0.29,992.43,1131.3701999999998,7229.455577999998,887.8278779999994
ORD5458,2022-12-19,CUST1068,PROD2049,6,0.22,779.77,912.3308999999999,4269.708611999999,620.3850119999997
ORD5459,2023-03-28,CUST1023,PROD2032,3,0.06,262.85,304.906,859.83492,118.59791999999995
ORD5460,2022-01-18,CUST1068,PROD2047,9,0.25,291.98,344.5364,2325.6207,354.7557
ORD5461,2023-05-18,CUST1069,PROD2015,1,0.27,992.43,1151.2187999999999,840.3897239999999,115.91582399999994
ORD5462,2022-03-03,CUST1074,PROD2021,9,0.08,462.61,569.0103,4711.405284,880.9944840000002
ORD5463,2024-02-05,CUST1090,PROD2049,9,0.29,779.77,974.7125,6228.412875,1245.682575
ORD5464,2022-01-03,CUST1086,PROD2004,8,0.26,908.21,1180.673,6989.58416,1612.9809599999999
ORD5465,2022-04-21,CUST1053,PROD2039,9,0.23,813.79,1212.5471,8402.951403,2763.386703
ORD5466,2025-06-18,CUST1055,PROD2025,2,0.1,667.43,974.4477999999999,1754.00604,552.63204
ORD5467,2024-03-25,CUST1084,PROD2001,4,0.29,687.8,770.336,2187.7542399999998,234.40224000000015
ORD5468,2024-06-27,CUST1036,PROD2034,2,0.27,672.32,974.864,1423.30144,441.71423999999996
ORD5469,2022-05-01,CUST1015,PROD2024,9,0.13,968.94,1308.0690000000002,10242.18027,2655.3800700000006
ORD5470,2022-08-11,CUST1057,PROD2020,7,0.16,235.95,271.3425,1595.4938999999997,208.1078999999999
